# Wlen(nm) Transmission Continuum
1.923857795780951619e+03 1.779740007175969682e-02 5.673009395473523897e-01
1.923864404238728866e+03 1.215206862226041011e-02 5.673192420622592547e-01
1.923870870931111540e+03 7.770328281178818033e-03 5.673370065401182050e-01
1.923877558591153502e+03 5.042593868576027670e-03 5.673552269735392395e-01
1.923884035688246740e+03 3.734373627956661962e-03 5.673727275344792043e-01
1.923890622235250248e+03 3.261142857478071481e-03 5.673903765193503146e-01
1.923897199987412932e+03 3.022725117482550142e-03 5.674078539260866139e-01
1.923903685237230093e+03 2.650726281751864411e-03 5.674249409624625429e-01
1.923910363828507343e+03 2.069804894791630722e-03 5.674423875887116830e-01
1.923916829869319599e+03 1.402511780397926351e-03 5.674591343481626415e-01
1.923923444937680870e+03 8.143468352422834032e-04 5.674761200739466549e-01
1.923929993060888364e+03 4.006797690372541562e-04 5.674927876926780801e-01
1.923936506386378596e+03 1.654037093349506693e-04 5.675092226500552117e-01
1.923943155794130689e+03 5.644427028105624067e-05 5.675258529715960787e-01
1.923949621374291837e+03 1.544526837693437624e-05 5.675418803605678519e-01
1.923956263886226907e+03 3.236119412682957087e-06 5.675581995534751956e-01
1.923962783457643354e+03 4.717919266292040418e-07 5.675740722664061044e-01
1.923969323780816239e+03 3.998340485579452818e-08 5.675898519480064852e-01
1.923975945082415365e+03 1.654494295618531898e-09 5.676056807678550031e-01
1.923982410201652783e+03 1.410307702969266511e-11 5.676209944683000552e-01
1.923989079078869963e+03 1.539283627873303747e-14 5.676366442817493141e-01
1.923995571176168141e+03 2.498819139533462930e-15 5.676517365385276292e-01
1.924002137418524399e+03 1.451050509290512015e-13 5.676668581726086460e-01
1.924008731691850244e+03 1.723312465628521742e-12 5.676818998633899049e-01
1.924015196349890402e+03 1.208989738455917392e-11 5.676965055548365280e-01
1.924021890513592098e+03 1.294374551426418994e-10 5.677114835640514334e-01
1.924028356214950463e+03 2.857861262098624342e-09 5.677258093871649924e-01
1.924034947297484678e+03 4.684871736437307698e-08 5.677402706216193584e-01
1.924041515620923519e+03 4.866724319823687815e-07 5.677545391309681833e-01
1.924048003437766056e+03 3.236806456278914602e-06 5.677684930411119879e-01
1.924054674567705433e+03 1.534525045046867932e-05 5.677826966560948208e-01
1.924061138572478058e+03 5.648067674854460180e-05 5.677963196772988219e-01
1.924067753415676407e+03 1.688228922852620933e-04 5.678101185742452373e-01
1.924074296868121564e+03 4.228445565634584256e-04 5.678236274302072006e-01
1.924080807999028593e+03 9.050299774516056689e-04 5.678369304677528540e-01
1.924087454704320180e+03 1.682795230919990762e-03 5.678503676182031779e-01
1.924093918247237525e+03 2.766694138484239798e-03 5.678632962607595980e-01
1.924100555771078916e+03 4.087060986680310370e-03 5.678764312911352974e-01
1.924107075431931207e+03 5.501804326500081208e-03 5.678891936075743940e-01
1.924113608796672679e+03 6.829145995233432131e-03 5.679018443109109526e-01
1.924120232156926022e+03 7.890129845422902757e-03 5.679145280410524688e-01
1.924126695237714330e+03 8.543562786972663456e-03 5.679267679762152188e-01
1.924133354361669717e+03 8.710199406698823990e-03 5.679392380143676311e-01
1.924139851310837230e+03 8.381839721912856186e-03 5.679512664963679569e-01
1.924146405828676507e+03 7.616576583418862602e-03 5.679632638051248517e-01
1.924153006924007059e+03 6.526237326088745253e-03 5.679752067525701831e-01
1.924159469542393254e+03 5.254431640979955256e-03 5.679867636491631178e-01
1.924166149185424956e+03 3.956020009153134176e-03 5.679985679674361965e-01
1.924172624503325096e+03 2.769344242171613030e-03 5.680098749167143968e-01
1.924179199093015541e+03 1.790566322176298823e-03 5.680212181663413240e-01
1.924185779004049209e+03 1.059993592785216272e-03 5.680324325675094599e-01
1.924192248355497895e+03 5.686878685324766366e-04 5.680433241324527316e-01
1.924198933044461228e+03 2.731553712321138660e-04 5.680544384674638403e-01
1.924205395007878224e+03 1.157659569687455260e-04 5.680650476755531031e-01
1.924211988587664791e+03 4.265730098191100671e-05 5.680757365919117952e-01
1.924218548395534754e+03 1.337488525118679407e-05 5.680862342874303250e-01
1.924225036289560876e+03 3.465796257365051930e-06 5.680964832267543230e-01
1.924231701322625213e+03 7.150127884012203928e-07 5.681068737925756285e-01
1.924238162822979575e+03 1.071434687510825362e-07 5.681168135666302410e-01
1.924244774310598132e+03 1.046038957778242917e-08 5.681268482605769110e-01
1.924251315096947110e+03 5.584294346471199632e-10 5.681366407006979147e-01
1.924257820451077578e+03 1.033336833695233643e-11 5.681462471831444372e-01
1.924264466910092324e+03 4.001389213263337180e-14 5.681559253699444145e-01
1.924270927947110977e+03 8.448192976663132265e-18 5.681652013704858728e-01
1.924277556259788071e+03 6.685749702455309585e-20 5.681745823324556577e-01
1.924284079106766967e+03 3.516662606410331962e-20 5.681836805824653780e-01
1.924290600838020282e+03 1.123155902456526408e-16 5.681926451541801093e-01
1.924297229805346433e+03 2.707630568264353771e-13 5.682016219693405423e-01
1.924303690378754709e+03 3.902707511785172866e-11 5.682102398544487398e-01
1.924310334433207345e+03 1.305623061783826229e-09 5.682189679490369238e-01
1.924316840423476378e+03 2.166106617743042576e-08 5.682273826946708795e-01
1.924323377448359452e+03 1.915968586230163498e-07 5.682357062737816156e-01
1.924329990006866410e+03 1.139844685935418793e-06 5.682439923473067145e-01
1.924336450116389869e+03 5.041008078211363066e-06 5.682519577726200533e-01
1.924343108828825052e+03 1.760836977836043973e-05 5.682600342331614041e-01
1.924349599045554214e+03 5.074427495038384532e-05 5.682677757860221668e-01
1.924356150280066004e+03 1.229615477915713985e-04 5.682754596572220374e-01
1.924362747513132945e+03 2.539731778095567945e-04 5.682830652471569932e-01
1.924369207158496238e+03 4.515482648286850984e-04 5.682903838658696083e-01
1.924375879444610746e+03 6.937950783831623542e-04 5.682978102890171579e-01
1.924382354971480709e+03 9.220489382225655756e-04 5.683048885919913529e-01
1.924388919331109037e+03 1.057136269914333909e-03 5.683119344011134944e-01
1.924395502322623543e+03 1.038421802948499666e-03 5.683188693989613682e-01
1.924401961503552911e+03 8.638189117819779651e-04 5.683255468618231276e-01
1.924408646278533752e+03 6.007132548491097039e-04 5.683323252021259542e-01
1.924415108199733822e+03 3.454293245714806023e-04 5.683387498348012601e-01
1.924421684599455148e+03 1.632776123768790797e-04 5.683451595833951542e-01
1.924428254433817301e+03 6.442713485945572712e-05 5.683514335195405387e-01
1.924434722272745375e+03 3.185335630323883388e-05 5.683574839207443663e-01
1.924441400205698983e+03 7.229004888613391124e-05 5.683635997753196945e-01
1.924447858728791289e+03 2.786120181351419561e-04 5.683693882234177597e-01
1.924454446083072526e+03 9.063163463477329380e-04 5.683751642633262380e-01
1.924461003845191726e+03 2.449243390238480672e-03 5.683807863124527016e-01
1.924467482189611246e+03 5.621251283872378580e-03 5.683862150516107992e-01
1.924474148499134571e+03 1.116244309111997547e-02 5.683916716003369896e-01
1.924480606557129704e+03 1.961219175461209260e-02 5.683968324535394467e-01
1.924487203779925267e+03 3.113773673448142279e-02 5.684019774814683679e-01
1.924493750555222050e+03 4.543641011652567452e-02 5.684069564679837816e-01
1.924500238318879155e+03 6.170972745432611040e-02 5.684117662835730389e-01
1.924506894090601918e+03 7.874878029399207113e-02 5.684165723068809184e-01
1.924513351683223846e+03 9.514963693778676068e-02 5.684211112075869821e-01
1.924519957687978831e+03 1.094622482411865411e-01 5.684256282596801269e-01
1.924526494562384642e+03 1.202912668505133204e-01 5.684299726631403260e-01
1.924532990658513654e+03 1.265278882622536683e-01 5.684341666308930785e-01
1.924539636978576027e+03 1.279139965919218747e-01 5.684383305665398067e-01
1.924546094105550765e+03 1.257335569847396750e-01 5.684422531546963198e-01
1.924552707805195496e+03 1.230488487376011769e-01 5.684461456011012936e-01
1.924559235865154278e+03 1.231272056768862033e-01 5.684498635616368478e-01
1.924565739206476565e+03 1.265038361975230063e-01 5.684534450891102209e-01
1.924572377161531676e+03 1.298678805586883922e-01 5.684569750376071706e-01
1.924578833822582737e+03 1.283882067159403395e-01 5.684602869507033862e-01
1.924585454129538903e+03 1.190322715445066848e-01 5.684635584901440719e-01
1.924591974462003691e+03 1.022540907141555461e-01 5.684666578138865001e-01
1.924598483960730391e+03 8.191661511137811325e-02 5.684696306350316419e-01
1.924605114637942506e+03 6.410552039103489808e-02 5.684725343650716134e-01
1.924611570832794769e+03 5.522089892102285957e-02 5.684752412381400832e-01
1.924618196658968600e+03 5.995390375951379497e-02 5.684778958924794345e-01
1.924624710351406748e+03 7.995619524429745106e-02 5.684803840569928601e-01
1.924631224919235365e+03 1.135596074936831290e-01 5.684827522267192901e-01
1.924637849406280566e+03 1.564037006258832962e-01 5.684850371806066116e-01
1.924644305134657770e+03 2.030166916433859270e-01 5.684871446462198552e-01
1.924650935391445273e+03 2.484781329986664455e-01 5.684891867550275757e-01
1.924657443531835270e+03 2.894362285434710080e-01 5.684910709147383834e-01
1.924663962079950352e+03 3.240735561463677916e-01 5.684928388034786728e-01
1.924670581465017904e+03 3.516027709344481389e-01 5.684945121025614112e-01
1.924677036726644246e+03 3.718510555477526625e-01 5.684960257908306946e-01
1.924683670324926879e+03 3.853826134803728376e-01 5.684974600059458094e-01
1.924690174001760624e+03 3.941224180500286778e-01 5.684987469975749663e-01
1.924696695440834674e+03 4.017687006054210253e-01 5.684999192858487538e-01
1.924703310812625432e+03 4.122651035825695698e-01 5.685009877359508135e-01
1.924709765607224426e+03 4.266818424928595643e-01 5.685019132745238180e-01
1.924716401457372058e+03 4.423707530633928520e-01 5.685027445546168012e-01
1.924722901759653041e+03 4.557289885586487954e-01 5.685034409026143987e-01
1.924729424999844696e+03 4.651257571557296244e-01 5.685040225755886301e-01
1.924736037447573608e+03 4.716476347813667869e-01 5.685044926724450720e-01
1.924742491774868995e+03 4.780388980578356706e-01 5.685048356865046726e-01
1.924749128786737174e+03 4.864177258956229877e-01 5.685050692916374659e-01
1.924755626803982295e+03 4.965472521157033858e-01 5.685051812136181493e-01
1.924762150754937238e+03 5.064166543965468170e-01 5.685051775556670961e-01
1.924768761368331297e+03 5.140628726062708154e-01 5.685050554903604558e-01
1.924775215228046363e+03 5.183944462374348028e-01 5.685048216026220569e-01
1.924781852310977456e+03 5.189208684552216733e-01 5.685044630888070882e-01
1.924788349133217707e+03 5.153287989807509017e-01 5.685039965009874852e-01
1.924794872704066620e+03 5.073205468862015399e-01 5.685034130902512084e-01
1.924801482573366684e+03 4.946292630959717718e-01 5.685027047546490353e-01
1.924807935965225170e+03 4.770047652749475064e-01 5.685018995853592383e-01
1.924814572028046769e+03 4.542867311338866232e-01 5.685009547991165535e-01
1.924821068745825642e+03 4.262044435259276232e-01 5.684999153217540346e-01
1.924827590845186933e+03 3.919331382340638381e-01 5.684987580246945171e-01
1.924834201061147041e+03 3.501642797221307668e-01 5.684974690168888012e-01
1.924840653984872006e+03 3.001582187627624965e-01 5.684960981838235172e-01
1.924847287935897839e+03 2.433094601149693725e-01 5.684945732567365795e-01
1.924853785640274054e+03 1.839638752677077160e-01 5.684929662195691291e-01
1.924860305176250904e+03 1.289065855911082081e-01 5.684912411855255199e-01
1.924866916830140099e+03 8.548914569343560310e-02 5.684893768152742277e-01
1.924873369285454373e+03 5.940692056440476099e-02 5.684874459337361241e-01
1.924880000032484304e+03 5.353837448047062825e-02 5.684853472770055038e-01
1.924886499815029765e+03 6.853859247138309463e-02 5.684831777246945883e-01
1.924893015695209897e+03 1.035379036676187386e-01 5.684808913804367814e-01
1.924899629878810856e+03 1.554623657157931382e-01 5.684784566746053924e-01
1.924906081865437045e+03 2.186866472276063622e-01 5.684759713574232265e-01
1.924912708315755708e+03 2.861721048308062954e-01 5.684733056564192921e-01
1.924919211268556410e+03 3.516551390524160214e-01 5.684705783539928392e-01
1.924925722400013683e+03 4.110695242361073753e-01 5.684677373982731652e-01
1.924932340205624314e+03 4.626795228174679364e-01 5.684647371062795385e-01
1.924938791723285703e+03 5.063743028450139461e-01 5.684617029638049379e-01
1.924945412783661823e+03 5.429186866353445939e-01 5.684584771726191033e-01
1.924951919999319898e+03 5.733926945040944689e-01 5.684551966109161469e-01
1.924958425288612034e+03 5.988128897415492258e-01 5.684518080090197323e-01
1.924965047809044563e+03 6.200519021620560789e-01 5.684482466082797503e-01
1.924971498857463530e+03 6.377840278451230027e-01 5.684446692483862140e-01
1.924978113434151737e+03 6.524636333828565116e-01 5.684408905843795212e-01
1.924984626005783184e+03 6.643389910337978987e-01 5.684370609854977330e-01
1.924991124358953357e+03 6.734446593401685055e-01 5.684331319637913049e-01
1.924997752687535467e+03 6.797583157458614300e-01 5.684290136651654057e-01
1.925004203266434615e+03 6.835241488540316768e-01 5.684248986932461944e-01
1.925010810265172267e+03 6.858239578441651663e-01 5.684205746315983410e-01
1.925017329286409449e+03 6.889153908450438291e-01 5.684161999543411170e-01
1.925023819608984240e+03 6.951321851786073092e-01 5.684117379948201432e-01
1.925030454839559070e+03 7.048944595941630809e-01 5.684070667480630723e-01
1.925036904948659867e+03 7.164348755636275046e-01 5.684024197670296541e-01
1.925043503274670229e+03 7.275784559882806368e-01 5.683975580352833568e-01
1.925050029839660510e+03 7.371854632002653451e-01 5.683926419806107910e-01
1.925056511036650591e+03 7.450900850654391672e-01 5.683876548154451758e-01
1.925063154263576962e+03 7.515887575553900080e-01 5.683824343146557379e-01
1.925069603902601784e+03 7.570560037341236281e-01 5.683772609249350127e-01
1.925076192460590164e+03 7.617820825974864762e-01 5.683718694975429253e-01
1.925082727663997048e+03 7.659637857176919695e-01 5.683664155140218943e-01
1.925089198639897631e+03 7.697194427057725274e-01 5.683609111200997877e-01
1.925095850958049596e+03 7.731189833761191732e-01 5.683551448091732627e-01
1.925102300126720365e+03 7.762009519108697964e-01 5.683494506087064524e-01
1.925108877820876614e+03 7.789780179036623897e-01 5.683435377015721990e-01
1.925115422757879287e+03 7.814454309824788725e-01 5.683375489908307765e-01
1.925121882416667631e+03 7.835975179379843780e-01 5.683315355843019390e-01
1.925128544921437424e+03 7.854714406270928428e-01 5.683252266623817217e-01
1.925134993619476063e+03 7.872130318935709470e-01 5.683190172466220380e-01
1.925141559353472530e+03 7.890928947868004473e-01 5.683125913116435779e-01
1.925148115119767226e+03 7.913453313033292913e-01 5.683060708338237843e-01
1.925154563542523192e+03 7.939555196467976694e-01 5.682995556656583735e-01
1.925161234974559875e+03 7.966788323885423129e-01 5.682927095095293701e-01
1.925167684379326374e+03 7.992695274242684889e-01 5.682859892534870561e-01
1.925174237056319726e+03 8.016161985211889274e-01 5.682790589730942754e-01
1.925180804748118589e+03 8.037165253080107430e-01 5.682720094523094900e-01
1.925187252699799274e+03 8.056103100278056983e-01 5.682649880076788840e-01
1.925193910431300083e+03 8.073390671711540012e-01 5.682576339182423553e-01
1.925200372404730160e+03 8.089302777180822357e-01 5.682503950306191376e-01
1.925206910927357740e+03 8.103967950521793195e-01 5.682429693123156600e-01
1.925213491641390874e+03 8.117415150258522338e-01 5.682353932421068121e-01
1.925219939121717971e+03 8.129566201955684690e-01 5.682278711100071655e-01
1.925226582055014887e+03 8.140238783368409781e-01 5.682200182220195073e-01
1.925233057694144918e+03 8.149120454651230805e-01 5.682122629658419299e-01
1.925239580964527022e+03 8.155686125554129084e-01 5.682043509367398215e-01
1.925246175798041804e+03 8.159116569569392352e-01 5.681962505855348011e-01
