# wavelength(nm) flux
1.991560959371120589e+03 9.696735767732018729e-01
1.991567782503567287e+03 9.691210159562270166e-01
1.991574605494397701e+03 9.686603398350192018e-01
1.991581428343607968e+03 9.683680504785799892e-01
1.991588251051194902e+03 9.680829651398901170e-01
1.991595073617155322e+03 9.675269746686125938e-01
1.991601896041485361e+03 9.664887875740048040e-01
1.991608718324181382e+03 9.650635651303318685e-01
1.991615540465240429e+03 9.634471342222044044e-01
1.991622362464658863e+03 9.618024597461132252e-01
1.991629184322433048e+03 9.602233367959698285e-01
1.991636006038559799e+03 9.587528152725652841e-01
1.991642827613035706e+03 9.574130616119668202e-01
1.991649649045856677e+03 9.562257218800039871e-01
1.991656470337020210e+03 9.552239820612976606e-01
1.991663291486521985e+03 9.544137257850757727e-01
1.991670112494359273e+03 9.538138440493355574e-01
1.991676933360527983e+03 9.534446385272230540e-01
1.991683754085025157e+03 9.533268002194755786e-01
1.991690574667846931e+03 9.534724121402063934e-01
1.991697395108990122e+03 9.538619420423332107e-01
1.991704215408451091e+03 9.544192071890768014e-01
1.991711035566226656e+03 9.549973550117841770e-01
1.991717855582313177e+03 9.554925023768111592e-01
1.991724675456707246e+03 9.559042676233614477e-01
1.991731495189405223e+03 9.563033066616066780e-01
1.991738314780404153e+03 9.567360822593914405e-01
1.991745134229699943e+03 9.571439416053745264e-01
1.991751953537289410e+03 9.573725951097733500e-01
1.991758772703169143e+03 9.572280651120034234e-01
1.991765591727335732e+03 9.566676694703758477e-01
1.991772410609785766e+03 9.557026937959682833e-01
1.991779229350515379e+03 9.543594780445809889e-01
1.991786047949521844e+03 9.526797281741876677e-01
1.991792866406800840e+03 9.507194453161983416e-01
1.991799684722349639e+03 9.485238281253938197e-01
1.991806502896164375e+03 9.461105906335607330e-01
1.991813320928241865e+03 9.434979944247924299e-01
1.991820138818578471e+03 9.407550969199014457e-01
1.991826956567170782e+03 9.379347586176406404e-01
1.991833774174015161e+03 9.350642285953481014e-01
1.991840591639108425e+03 9.321413715711263093e-01
1.991847408962446934e+03 9.291430792514988601e-01
1.991854226144027734e+03 9.260322731409360575e-01
1.991861043183846732e+03 9.227577679145463341e-01
1.991867860081900744e+03 9.192947798905680701e-01
1.991874676838186133e+03 9.156584583595313021e-01
1.991881493452699715e+03 9.118745605619070771e-01
1.991888309925438080e+03 9.079641025921992847e-01
1.991895126256397361e+03 9.039270995565167333e-01
1.991901942445574605e+03 8.997427497621347525e-01
1.991908758492965717e+03 8.953789157370340979e-01
1.991915574398567969e+03 8.907779513673014238e-01
1.991922390162377496e+03 8.859192216857969537e-01
1.991929205784390888e+03 8.807719199177903580e-01
1.991936021264604960e+03 8.752849042817006930e-01
1.991942836603015849e+03 8.693529366542354087e-01
1.991949651799620369e+03 8.627709704267736424e-01
1.991956466854414884e+03 8.552296745327331307e-01
1.991963281767396211e+03 8.463977650150603660e-01
1.991970096538560711e+03 8.360833875747818444e-01
1.991976911167904973e+03 8.246449996137176219e-01
1.991983725655425360e+03 8.125722728437464459e-01
1.991990540001118461e+03 8.004672666309669005e-01
1.991997354204981320e+03 7.888545589463878960e-01
1.992004168267010073e+03 7.780448541441485899e-01
1.992010982187201080e+03 7.681459137600362697e-01
1.992017795965551386e+03 7.591961490008093394e-01
1.992024609602057126e+03 7.511664705149448951e-01
1.992031423096715116e+03 7.440101423904849076e-01
1.992038236449521719e+03 7.377698828751906301e-01
1.992045049660473524e+03 7.325022085470491717e-01
1.992051862729567347e+03 7.282520018239004855e-01
1.992058675656799096e+03 7.250480324259502840e-01
1.992065488442166043e+03 7.229078621206906918e-01
1.992072301085664321e+03 7.219188140159233935e-01
1.992079113587290749e+03 7.220111731649290210e-01
1.992085925947041460e+03 7.231407941269637485e-01
1.992092738164913271e+03 7.253030499949258969e-01
1.992099550240903000e+03 7.285075558284458408e-01
1.992106362175006552e+03 7.327635214709845579e-01
1.992113173967220973e+03 7.380648505928580905e-01
1.992119985617542852e+03 7.443890737136196201e-01
1.992126797125968324e+03 7.517851034397062815e-01
1.992133608492494204e+03 7.601046853668812497e-01
1.992140419717117084e+03 7.693098262187781922e-01
1.992147230799833551e+03 7.793796849414124095e-01
1.992154041740639968e+03 7.902959029970831883e-01
1.992160852539532925e+03 8.019839331886655653e-01
1.992167663196509011e+03 8.142083923035801085e-01
1.992174473711564815e+03 8.264713099037271915e-01
1.992181284084696927e+03 8.379998573311632226e-01
1.992188094315901935e+03 8.481851549487885444e-01
1.992194904405176203e+03 8.566955165313863141e-01
1.992201714352516092e+03 8.635972695882734307e-01
1.992208524157918873e+03 8.692884445719957220e-01
1.992215333821380455e+03 8.742461912373626909e-01
1.992222143342897652e+03 8.788037578995742116e-01
1.992228952722466829e+03 8.831052894877131632e-01
1.992235761960084801e+03 8.872100205696876740e-01
1.992242571055747703e+03 8.911472782004058457e-01
1.992249380009452580e+03 8.949262503908741451e-01
1.992256188821195792e+03 8.985426190756390374e-01
1.992262997490973930e+03 9.019769121913040477e-01
1.992269806018783356e+03 9.052075098377003748e-01
1.992276614404620659e+03 9.082361109518626296e-01
1.992283422648482656e+03 9.110978708386916480e-01
1.992290230750365481e+03 9.138797338119379887e-01
1.992297038710266406e+03 9.166440591299324092e-01
1.992303846528181111e+03 9.194210176903887533e-01
1.992310654204106640e+03 9.222174283476441969e-01
1.992317461738039356e+03 9.250285658976130643e-01
1.992324269129976301e+03 9.278449105058436119e-01
1.992331076379913156e+03 9.306494312597735075e-01
1.992337883487847193e+03 9.333949666740201101e-01
1.992344690453774774e+03 9.360190261549791169e-01
1.992351497277692260e+03 9.384688404263415995e-01
1.992358303959596469e+03 9.407450566174091477e-01
1.992365110499483762e+03 9.429062978711972853e-01
1.992371916897350729e+03 9.450327763832019334e-01
1.992378723153194187e+03 9.471956558125859127e-01
1.992385529267010270e+03 9.494568720301341802e-01
1.992392335238795795e+03 9.518525605489748243e-01
1.992399141068547351e+03 9.543144199225459534e-01
1.992405946756261301e+03 9.566971076097628979e-01
1.992412752301934233e+03 9.588486051883764461e-01
1.992419557705562738e+03 9.607090523353098988e-01
1.992426362967143405e+03 9.623354513428091783e-01
1.992433168086672822e+03 9.638411768595280815e-01
1.992439973064147352e+03 9.653248858188137049e-01
1.992446777899563813e+03 9.668433137715906067e-01
1.992453582592918792e+03 9.684119656762049111e-01
1.992460387144208653e+03 9.700255068734714436e-01
1.992467191553429757e+03 9.716553295070978757e-01
1.992473995820578921e+03 9.732472536939237306e-01
1.992480799945652961e+03 9.747341250839304250e-01
1.992487603928648014e+03 9.760607661537367141e-01
1.992494407769560439e+03 9.771944476316911654e-01
1.992501211468387737e+03 9.781667493194272645e-01
1.992508015025125360e+03 9.790397376874240276e-01
1.992514818439770352e+03 9.798751456779457580e-01
1.992521621712319529e+03 9.807262875651997502e-01
1.992528424842769027e+03 9.816347565959208099e-01
1.992535227831115662e+03 9.826286306255485048e-01
1.992542030677355797e+03 9.837166617339027086e-01
1.992548833381486020e+03 9.848792948951099469e-01
1.992555635943503148e+03 9.860250685035512053e-01
1.992562438363403089e+03 9.869919675735221443e-01
1.992569240641183342e+03 9.875482542149356391e-01
1.992576042776839813e+03 9.874507153027198836e-01
1.992582844770369093e+03 9.865533114847394591e-01
1.992589646621767997e+03 9.849117238969865573e-01
1.992596448331032889e+03 9.827938726506842970e-01
1.992603249898160357e+03 9.805735387720838636e-01
1.992610051323146990e+03 9.785350378655817138e-01
1.992616852605989607e+03 9.767657280740679182e-01
1.992623653746683885e+03 9.752478326792690666e-01
1.992630454745227553e+03 9.739266088127903620e-01
1.992637255601616289e+03 9.727609159909071934e-01
1.992644056315847138e+03 9.717445052615024670e-01
1.992650856887916461e+03 9.708978994913438632e-01
1.992657657317820622e+03 9.702515770845197007e-01
1.992664457605556663e+03 9.698053923615918004e-01
1.992671257751120720e+03 9.695871720084110468e-01
1.992678057754509837e+03 9.696304408348950243e-01
1.992684857615719920e+03 9.699463912383081698e-01
1.992691657334748015e+03 9.705113244511216486e-01
1.992698456911590256e+03 9.712862337137221358e-01
1.992705256346243686e+03 9.722488805301965353e-01
1.992712055638704442e+03 9.733932070569335515e-01
1.992718854788969566e+03 9.747021944431895069e-01
1.992725653797034965e+03 9.761723530059620568e-01
1.992732452662897913e+03 9.778032010406566554e-01
1.992739251386554542e+03 9.796021315336758128e-01
1.992746049968001444e+03 9.815912829390621708e-01
1.992752848407235206e+03 9.838078244112592463e-01
1.992759646704252418e+03 9.863080816704805631e-01
1.992766444859049670e+03 9.891285543966176208e-01
1.992773242871623324e+03 9.922517166713049619e-01
1.992780040741970197e+03 9.956075380309536982e-01
1.992786838470086877e+03 9.990123055955225650e-01
1.992793636055969500e+03 1.002172107268366474e+00
1.992800433499615110e+03 1.004790481915980083e+00
1.992807230801020069e+03 1.006729464116668638e+00
1.992814027960180738e+03 1.008058964255080570e+00
1.992820824977093935e+03 1.009044010421585869e+00
1.992827621851756476e+03 1.009891500925942598e+00
1.992834418584164268e+03 1.010678242715327357e+00
1.992841215174314129e+03 1.011395525288579345e+00
1.992848011622203103e+03 1.011997183213104279e+00
1.992854807927827096e+03 1.012445379916766086e+00
1.992861604091182926e+03 1.012732947712762233e+00
1.992868400112267182e+03 1.012866168217231300e+00
1.992875195991076680e+03 1.012871094528933424e+00
1.992881991727607328e+03 1.012769313280960981e+00
1.992888787321856171e+03 1.012586557494944417e+00
1.992895582773819569e+03 1.012346846460060013e+00
1.992902378083494114e+03 1.012034034979005570e+00
1.992909173250876620e+03 1.011544892923701200e+00
1.992915968275963223e+03 1.010682732526605232e+00
1.992922763158750968e+03 1.009189620380658292e+00
1.992929557899235988e+03 1.007075524851521298e+00
1.992936352497415101e+03 1.004569136484618097e+00
1.992943146953284668e+03 1.001993002890525730e+00
1.992949941266841279e+03 9.996040480049375176e-01
1.992956735438081751e+03 9.975104599387575322e-01
1.992963529467002445e+03 9.956967382110122333e-01
1.992970323353600179e+03 9.940801253070780108e-01
1.992977117097871087e+03 9.925416214298097284e-01
1.992983910699811759e+03 9.909549084063572488e-01
1.992990704159419238e+03 9.892669954291902767e-01
1.992997497476689432e+03 9.874755968867673372e-01
1.993004290651619613e+03 9.855590282075462616e-01
1.993011083684205687e+03 9.834370093020012860e-01
1.993017876574444699e+03 9.810425345670061859e-01
1.993024669322332784e+03 9.784370001755776647e-01
1.993031461927866985e+03 9.758482848417109334e-01
1.993038254391043438e+03 9.735168166975758375e-01
1.993045046711858959e+03 9.715644937382154067e-01
1.993051838890310364e+03 9.700192249162813418e-01
1.993058630926393789e+03 9.688622358702058124e-01
1.993065422820105596e+03 9.680638328508508472e-01
1.993072214571442601e+03 9.675985852121442576e-01
1.993079006180401848e+03 9.674509338759443855e-01
1.993085797646979245e+03 9.676402563614802110e-01
1.993092588971171608e+03 9.681470977042458959e-01
1.993099380152975527e+03 9.689982113685565723e-01
1.993106171192387364e+03 9.702342259955712978e-01
1.993112962089403936e+03 9.718977126714896109e-01
1.993119752844021605e+03 9.739965216117254521e-01
1.993126543456237414e+03 9.764361903220478700e-01
1.993133333926047271e+03 9.789660935245170226e-01
1.993140124253447993e+03 9.811944931591508601e-01
1.993146914438436170e+03 9.829020915975618111e-01
1.993153704481008390e+03 9.841145896770004953e-01
1.993160494381161243e+03 9.850327471942822433e-01
1.993167284138891546e+03 9.858723605270901524e-01
1.993174073754195206e+03 9.867550722001300345e-01
1.993180863227069040e+03 9.877019509041505829e-01
1.993187652557509864e+03 9.886827876710259089e-01
1.993194441745514268e+03 9.896593867274329215e-01
1.993201230791078387e+03 9.906189111177962081e-01
1.993208019694199038e+03 9.915822139035654903e-01
1.993214808454873037e+03 9.925735464373353079e-01
1.993221597073096746e+03 9.935463717253335547e-01
1.993228385548866527e+03 9.943379253244055693e-01
1.993235173882178970e+03 9.947368999379949672e-01
1.993241962073030891e+03 9.946114564204172614e-01
1.993248750121418880e+03 9.939895448712121606e-01
1.993255538027339526e+03 9.930665453682372412e-01
1.993262325790788964e+03 9.919895501118345393e-01
1.993269113411764010e+03 9.908653271945572216e-01
1.993275900890261482e+03 9.897565966420764916e-01
1.993282688226277287e+03 9.886881435063189505e-01
1.993289475419808923e+03 9.876644331397392840e-01
1.993296262470852298e+03 9.866921833840980316e-01
1.993303049379403774e+03 9.857903716292240048e-01
1.993309836145460622e+03 9.849694007729555834e-01
1.993316622769019204e+03 9.842378045098384431e-01
1.993323409250075883e+03 9.836011013888067422e-01
1.993330195588627021e+03 9.830642204000591411e-01
1.993336981784669661e+03 9.826282939561603591e-01
1.993343767838200165e+03 9.822847330279623757e-01
1.993350553749215123e+03 9.820122931961259294e-01
1.993357339517711125e+03 9.817770497281758102e-01
1.993364125143684532e+03 9.815487509756639639e-01
1.993370910627132389e+03 9.813221115497594571e-01
1.993377695968050602e+03 9.811052468656265013e-01
1.993384481166436217e+03 9.808949391610370938e-01
1.993391266222285594e+03 9.806505424004431370e-01
1.993398051135595551e+03 9.802923513740232631e-01
1.993404835906362450e+03 9.797348619897049415e-01
1.993411620534582880e+03 9.789461411938578106e-01
1.993418405020253203e+03 9.779960830747134182e-01
1.993425189363370464e+03 9.769566746913969091e-01
1.993431973563931024e+03 9.758764230559413555e-01
1.993438757621931245e+03 9.747664593720014592e-01
1.993445541537367717e+03 9.736031085977775446e-01
1.993452325310237484e+03 9.723373557766336051e-01
1.993459108940536453e+03 9.709091459710139649e-01
1.993465892428261668e+03 9.692730750288368613e-01
1.993472675773409492e+03 9.674547035688709773e-01
1.993479458975976740e+03 9.654969755625494310e-01
1.993486242035959549e+03 9.634468744178297239e-01
1.993493024953354961e+03 9.613301885069663877e-01
1.993499807728159112e+03 9.591420260687467669e-01
1.993506590360368818e+03 9.568565698818006782e-01
1.993513372849980669e+03 9.544438800218000285e-01
1.993520155196991027e+03 9.518821025781087908e-01
1.993526937401396708e+03 9.491824024726192022e-01
1.993533719463194302e+03 9.463473176137031651e-01
1.993540501382380171e+03 9.433750956806418175e-01
1.993547283158950677e+03 9.402575653315642379e-01
1.993554064792902864e+03 9.369799809674518309e-01
1.993560846284233321e+03 9.335240036794288931e-01
1.993567627632938184e+03 9.298671527569177808e-01
1.993574408839014268e+03 9.259700732102477128e-01
1.993581189902458391e+03 9.218137467632315785e-01
1.993587970823266460e+03 9.173429395859775681e-01
1.993594751601435746e+03 9.124715599813270073e-01
1.993601532236962385e+03 9.070581983304962792e-01
1.993608312729843192e+03 9.008782917881998920e-01
1.993615093080074530e+03 8.936509168471626907e-01
1.993621873287652988e+03 8.851597988807523576e-01
1.993628653352575384e+03 8.754128891843434568e-01
1.993635433274837851e+03 8.649583950870268767e-01
1.993642213054437661e+03 8.543593699675662290e-01
1.993648992691370722e+03 8.440846022572314755e-01
1.993655772185633850e+03 8.344038157634269259e-01
1.993662551537223635e+03 8.254245863717040166e-01
1.993669330746136438e+03 8.171773680370407744e-01
1.993676109812369305e+03 8.096794456173067589e-01
1.993682888735918368e+03 8.030225999081543886e-01
1.993689667516780446e+03 7.971756966922108889e-01
1.993696446154951900e+03 7.921820143492488420e-01
1.993703224650429547e+03 7.880776788809142896e-01
1.993710003003209749e+03 7.848843600275760002e-01
1.993716781213289096e+03 7.826088838724988284e-01
