# Wlen(nm) Transmission Continuum
2.468170319630556605e+03 5.035979066461714337e-01 1.448761533777377375e-01
2.468177625914043801e+03 5.091674047150931415e-01 1.448790923581826928e-01
2.468184932013731213e+03 5.157958019459376597e-01 1.448820369817261644e-01
2.468192237929597013e+03 5.237487702406239398e-01 1.448849872564083596e-01
2.468199543661621647e+03 5.330147471597436182e-01 1.448879431902680981e-01
2.468206849209786469e+03 5.431203695617196070e-01 1.448909047913435888e-01
2.468214154574071927e+03 5.529765760787338502e-01 1.448938720676715974e-01
2.468221459754457101e+03 5.616589607629935976e-01 1.448968450272865860e-01
2.468228764750924711e+03 5.689600642509131667e-01 1.448998236782235161e-01
2.468236069563453839e+03 5.750676016739951768e-01 1.449028080285142128e-01
2.468243374192024476e+03 5.802123122280437029e-01 1.449057980861898631e-01
2.468250678636618886e+03 5.846294429000267190e-01 1.449087938592807379e-01
2.468257997562428500e+03 5.885279344388729683e-01 1.449118013879428513e-01
2.468265320564353715e+03 5.920451107635809063e-01 1.449148164271225059e-01
2.468272624524836829e+03 5.952634424268755664e-01 1.449178294494408992e-01
2.468279928301270502e+03 5.982337126365274704e-01 1.449208482194296599e-01
2.468287231893632452e+03 6.009916768356675654e-01 1.449238727451112874e-01
2.468294535301906308e+03 6.035662017463985229e-01 1.449269030345090581e-01
2.468301838526069332e+03 6.059747924724284696e-01 1.449299390956426126e-01
2.468309141566103335e+03 6.082174438570100428e-01 1.449329809365318134e-01
2.468316444421989218e+03 6.102766445251338601e-01 1.449360285651949964e-01
2.468323747093706970e+03 6.121171868400696603e-01 1.449390819896489435e-01
2.468331049581237494e+03 6.136857618090684197e-01 1.449421412179089375e-01
2.468338351884561234e+03 6.149208129210855800e-01 1.449452062579894840e-01
2.468345654003657728e+03 6.157667052658664097e-01 1.449482771179028129e-01
2.468352955938507421e+03 6.161771089531180579e-01 1.449513538056604045e-01
2.468360257689091668e+03 6.161098116386858337e-01 1.449544363292727678e-01
2.468367559255390461e+03 6.155278306452980353e-01 1.449575246967486908e-01
2.468374860637384245e+03 6.144070253191723507e-01 1.449606189160952685e-01
2.468382161835053921e+03 6.127498534965811761e-01 1.449637189953189853e-01
2.468389462848379026e+03 6.106095662138161240e-01 1.449668249424242994e-01
2.468396763677340459e+03 6.081124738318435252e-01 1.449699367654148363e-01
2.468404064321918213e+03 6.054499245740010416e-01 1.449730544722925563e-01
2.468411364782093187e+03 6.028283617989123044e-01 1.449761780710584202e-01
2.468418665057845828e+03 6.003879938822499485e-01 1.449793075697118627e-01
2.468425965149156127e+03 5.981230724692266909e-01 1.449824429762506806e-01
2.468433270360983443e+03 5.958385472131402238e-01 1.449855865837116897e-01
2.468440599995851244e+03 5.931600837708725926e-01 1.449887467434120836e-01
2.468447899601771951e+03 5.896098382784397129e-01 1.449918999800315911e-01
2.468455199023177101e+03 5.847413209782348353e-01 1.449950591566702973e-01
2.468462498260046232e+03 5.782832518408681510e-01 1.449982242813194766e-01
2.468469797312360697e+03 5.702835019894373358e-01 1.450013953619698759e-01
2.468477096180100943e+03 5.612171536545665917e-01 1.450045724066103270e-01
2.468484394863246507e+03 5.518849025405719866e-01 1.450077554232284960e-01
2.468491693361778744e+03 5.430493419292983237e-01 1.450109444198107167e-01
2.468498991675677644e+03 5.350858021262600017e-01 1.450141394043418241e-01
2.468506289804923199e+03 5.278112863247275133e-01 1.450173403848056541e-01
2.468513587749496310e+03 5.204185918863124538e-01 1.450205473691843494e-01
2.468520885509376967e+03 5.115949407840540974e-01 1.450237603654587482e-01
2.468528183084546072e+03 4.998795477264940668e-01 1.450269793816090225e-01
2.468535480474983615e+03 4.840030079142817465e-01 1.450302044256127909e-01
2.468542777680670042e+03 4.629888489819347086e-01 1.450334355054473667e-01
2.468550074701585345e+03 4.361407302289742050e-01 1.450366726290882036e-01
2.468557371537710878e+03 4.030794781907744428e-01 1.450399158045098669e-01
2.468564668189026179e+03 3.638600271661429630e-01 1.450431650396848404e-01
2.468571964655511692e+03 3.191632279499016511e-01 1.450464203425850251e-01
2.468579260937147410e+03 2.705467865095256830e-01 1.450496817211802958e-01
2.468586557033914687e+03 2.206299456244523727e-01 1.450529491834399998e-01
2.468593852945793515e+03 1.729150704508313763e-01 1.450562227373315416e-01
2.468601148672764339e+03 1.312561696276471623e-01 1.450595023908214376e-01
2.468608478641589045e+03 9.924556579383470023e-02 1.450628036716724856e-01
2.468615776419069334e+03 7.973518152131045533e-02 1.450660966707106592e-01
2.468623071659366360e+03 7.446712787463473371e-02 1.450693947329974864e-01
2.468630366714682168e+03 8.387183644559850770e-02 1.450726989268944778e-01
2.468637661584995840e+03 1.070378418403692272e-01 1.450760092603608498e-01
2.468644956270287821e+03 1.418557435790471499e-01 1.450793257413550974e-01
2.468652250770539013e+03 1.853076124511578715e-01 1.450826483778347165e-01
2.468659545085729405e+03 2.338432683461494632e-01 1.450859771777551765e-01
2.468666839215840355e+03 2.838169744142238771e-01 1.450893121490710869e-01
2.468674133160850488e+03 3.320414114974044040e-01 1.450926532997351970e-01
2.468681426920740705e+03 3.762582679225607851e-01 1.450960006376993128e-01
2.468688720495491452e+03 4.152364476908932400e-01 1.450993541709138801e-01
2.468696013885083630e+03 4.485615610473411841e-01 1.451027139073281513e-01
2.468703307089497685e+03 4.763834993978913190e-01 1.451060798548897135e-01
2.468710600108711787e+03 4.991814710512375575e-01 1.451094520215444050e-01
2.468717892942708659e+03 5.175251508849505466e-01 1.451128304152378978e-01
2.468725185591467380e+03 5.319126121159695186e-01 1.451162150439137544e-01
2.468732478054968851e+03 5.427028263288057319e-01 1.451196059155138995e-01
2.468739770333192610e+03 5.501121235013597399e-01 1.451230030379796754e-01
2.468747062426120465e+03 5.542854994451124062e-01 1.451264064192509529e-01
2.468754354333731044e+03 5.552345477439908361e-01 1.451298160672654936e-01
2.468761646056005247e+03 5.530857839335381332e-01 1.451332319899605594e-01
2.468768962954932704e+03 5.485859090642456470e-01 1.451366661097863997e-01
2.468776267287537394e+03 5.430410832084552331e-01 1.451401007374552299e-01
2.468783558521960458e+03 5.373257310513549490e-01 1.451435355975972119e-01
2.468790849570973478e+03 5.320853263711743386e-01 1.451469767643197850e-01
2.468798140434556899e+03 5.279612665406673289e-01 1.451504242455535498e-01
2.468805431112690258e+03 5.250671277073738485e-01 1.451538780492271086e-01
2.468812721605354454e+03 5.226753584843445433e-01 1.451573381832687581e-01
2.468820011912528571e+03 5.201645796774002628e-01 1.451608046556043530e-01
2.468827302034194872e+03 5.170031040827185453e-01 1.451642774741595809e-01
2.468834591970331985e+03 5.122995141897057625e-01 1.451677566468580205e-01
2.468841881720920810e+03 5.048189301203839241e-01 1.451712421816220011e-01
2.468849171285941338e+03 4.933212597925525911e-01 1.451747340863724367e-01
2.468856460665374470e+03 4.766353236609195410e-01 1.451782323690293808e-01
2.468863749859200652e+03 4.538510820405522450e-01 1.451817370375115546e-01
2.468871038867398511e+03 4.246661116460686003e-01 1.451852480997349593e-01
2.468878327689950311e+03 3.896821218219222449e-01 1.451887655636162622e-01
2.468885616326836043e+03 3.506619871492291374e-01 1.451922894370697437e-01
2.468892904778033881e+03 3.107445620609415315e-01 1.451958197280073248e-01
2.468900193043526087e+03 2.742603830953369570e-01 1.451993564443418983e-01
2.468907481123292655e+03 2.460065637231989011e-01 1.452028995939832201e-01
2.468914769017312665e+03 2.302285851306667686e-01 1.452064491848401306e-01
2.468922065634948467e+03 2.295939618218075240e-01 1.452100095761619525e-01
2.468929384020967973e+03 2.444432354234104543e-01 1.452135871827623936e-01
2.468936671426010435e+03 2.727372294465398861e-01 1.452171562140288086e-01
2.468943958645233124e+03 3.106749808178126959e-01 1.452207317183040469e-01
2.468951245678616033e+03 3.536912148156963753e-01 1.452243137034905374e-01
2.468958532526140061e+03 3.975233579258372063e-01 1.452279021774896262e-01
2.468965819187785200e+03 4.389782780301205167e-01 1.452314971482008832e-01
2.468973105663530532e+03 4.761399263745006993e-01 1.452350986235225183e-01
2.468980391953356957e+03 5.082182368459655653e-01 1.452387066113518255e-01
2.468987678057245375e+03 5.352652913794189171e-01 1.452423211195845720e-01
2.468994963975176233e+03 5.578094975888442386e-01 1.452459421561155262e-01
2.469002249707128158e+03 5.765230484141385947e-01 1.452495697288369025e-01
2.469009535253082504e+03 5.920579095103724043e-01 1.452532038456410268e-01
2.469016820613019263e+03 6.050041572149940095e-01 1.452568445144178932e-01
2.469024105786918881e+03 6.158632637246186370e-01 1.452604917430568021e-01
2.469031390774761803e+03 6.250290952899530961e-01 1.452641455394453329e-01
2.469038675576526657e+03 6.328107190796093962e-01 1.452678059114692055e-01
2.469045960192195707e+03 6.394645054693559594e-01 1.452714728670144451e-01
2.469053244621748036e+03 6.451900606182264797e-01 1.452751464139636073e-01
2.469060528865164542e+03 6.501270407742701929e-01 1.452788265601997475e-01
2.469067812922424764e+03 6.543853164225869046e-01 1.452825133136034230e-01
2.469075118769379969e+03 6.580617073723876720e-01 1.452862178353255262e-01
2.469082421683314806e+03 6.612355594571340811e-01 1.452899276239694726e-01
2.469089705250466977e+03 6.639758368908801334e-01 1.452936343190998347e-01
2.469096988631388740e+03 6.663394619238394156e-01 1.452973476530836638e-01
2.469104271826060085e+03 6.683519715560283236e-01 1.453010676337950779e-01
2.469111554834461913e+03 6.700181095644933693e-01 1.453047942691074179e-01
2.469118837656572396e+03 6.713366031938092782e-01 1.453085275668916931e-01
2.469126120292374253e+03 6.722876622074375197e-01 1.453122675350192183e-01
2.469133402741846567e+03 6.728935040995561723e-01 1.453160141813584494e-01
2.469140685004969782e+03 6.733095495852874368e-01 1.453197675137772316e-01
2.469147967081722982e+03 6.737308143959347406e-01 1.453235275401412452e-01
2.469155248972087975e+03 6.742003078442942998e-01 1.453272942683162816e-01
2.469162530676043843e+03 6.746430321635139560e-01 1.453310677061653844e-01
2.469169812193571488e+03 6.749605136379525083e-01 1.453348478615511530e-01
2.469177093524650445e+03 6.749111034559672762e-01 1.453386347423341884e-01
2.469184374669261160e+03 6.742129367389062544e-01 1.453424283563741481e-01
2.469191655627383625e+03 6.730081599998759545e-01 1.453462287115291629e-01
2.469198936398997830e+03 6.719775564151777569e-01 1.453500358156557259e-01
2.469206216984084676e+03 6.716248540917586496e-01 1.453538496766099142e-01
2.469213497382623700e+03 6.721378905697893424e-01 1.453576703022455840e-01
2.469220799644198905e+03 6.735908044141829532e-01 1.453615093029137495e-01
2.469228100190442092e+03 6.757905700241362279e-01 1.453653543198456799e-01
2.469235380097795314e+03 6.780573950358420587e-01 1.453691953631463529e-01
2.469242659818525681e+03 6.798485127681500595e-01 1.453730432027115216e-01
2.469249939352615002e+03 6.809871640128424275e-01 1.453768978463898243e-01
2.469257218700041904e+03 6.814810110191066306e-01 1.453807593020268185e-01
2.469264497860787287e+03 6.814868820049136966e-01 1.453846275774675068e-01
2.469271776834830234e+03 6.813729449731802390e-01 1.453885026805551428e-01
2.469279055622152555e+03 6.814074140237708077e-01 1.453923846191325642e-01
2.469286334222732421e+03 6.816778273476522543e-01 1.453962734010398050e-01
2.469293612636552098e+03 6.821974940223994865e-01 1.454001690341172326e-01
2.469300890863590666e+03 6.828674704818130659e-01 1.454040715262024386e-01
2.469308168903828118e+03 6.834062998227524721e-01 1.454079808851324040e-01
2.469315446757243990e+03 6.835887314717733476e-01 1.454118971187419174e-01
2.469322724423820091e+03 6.833944666853876138e-01 1.454158202348660445e-01
2.469330001903535049e+03 6.829578490831423876e-01 1.454197502413366316e-01
2.469337279196369764e+03 6.824832502034954285e-01 1.454236871459857194e-01
2.469344556302305136e+03 6.821409277837743312e-01 1.454276309566432390e-01
2.469351833221318884e+03 6.820116261438597949e-01 1.454315816811368456e-01
2.469359115038814707e+03 6.820894950320937067e-01 1.454355420955959211e-01
2.469366430367783323e+03 6.822791744108575029e-01 1.454395278261563507e-01
2.469373706794585360e+03 6.824111026018410131e-01 1.454434994190966779e-01
2.469380983034393012e+03 6.823596101017450621e-01 1.454474779573600163e-01
2.469388259087185361e+03 6.820861631379252499e-01 1.454514634487681368e-01
2.469395534952943763e+03 6.815892343349405635e-01 1.454554559011425330e-01
2.469402810631645934e+03 6.808589704140467491e-01 1.454594553223012843e-01
2.469410086123274596e+03 6.798628935706167997e-01 1.454634617200638580e-01
2.469417361427808373e+03 6.785208674245504223e-01 1.454674751022461132e-01
2.469424636545227713e+03 6.766883784024746440e-01 1.454714954766633817e-01
2.469431911475513061e+03 6.742045687591181613e-01 1.454755228511300513e-01
2.469439186218644409e+03 6.709110297680325186e-01 1.454795572334587062e-01
2.469446460774601292e+03 6.666582106976886024e-01 1.454835986314600427e-01
2.469453735143364156e+03 6.614633120105340991e-01 1.454876470529443966e-01
2.469461009324912084e+03 6.557101699733355327e-01 1.454917025057198277e-01
2.469468283319227794e+03 6.499365276496256172e-01 1.454957649975943956e-01
2.469475557126289004e+03 6.446528171412514441e-01 1.454998345363734125e-01
2.469482830746076615e+03 6.404984244699943874e-01 1.455039111298610521e-01
2.469490104178569709e+03 6.381195964729750036e-01 1.455079947858604339e-01
2.469497389756353186e+03 6.377360043051367722e-01 1.455120924545576233e-01
2.469504695651437487e+03 6.391999911384570465e-01 1.455162087887685307e-01
2.469511968590690685e+03 6.422401581582912744e-01 1.455203137626424059e-01
2.469519241342576152e+03 6.463743979594260836e-01 1.455244258304174421e-01
2.469526513907072967e+03 6.509547118392238207e-01 1.455285449998894587e-01
2.469533786284161124e+03 6.554574702056451541e-01 1.455326712788536092e-01
2.469541058473821067e+03 6.595629187143271510e-01 1.455368046751039368e-01
2.469548330476032334e+03 6.630866617030209964e-01 1.455409451964329026e-01
2.469555602290775369e+03 6.659750909775897787e-01 1.455450928506313579e-01
2.469562873918029254e+03 6.682685383316581129e-01 1.455492476454890161e-01
2.469570145357776710e+03 6.700495563299606605e-01 1.455534095887953128e-01
2.469577416609994543e+03 6.714422985606509631e-01 1.455575786883359646e-01
2.469584687674665020e+03 6.725653482389120086e-01 1.455617549518973541e-01
2.469591958551766766e+03 6.735115999124413610e-01 1.455659383872633383e-01
2.469599229241280682e+03 6.743435996350602979e-01 1.455701290022173022e-01
2.469606499743186760e+03 6.750632153367158717e-01 1.455743268045406602e-01
2.469613770057464535e+03 6.756130319609571222e-01 1.455785318020137997e-01
2.469621040184093999e+03 6.759697651365189630e-01 1.455827440024148600e-01
2.469628310123056508e+03 6.761451662751608582e-01 1.455869634135225910e-01
2.469635623709404626e+03 6.761489782228312651e-01 1.455912155510429018e-01
2.469642895910056723e+03 6.759754450154082939e-01 1.455954509883555792e-01
2.469650165354747514e+03 6.756045345775671951e-01 1.455996921654090226e-01
2.469657434611696317e+03 6.750316347847724607e-01 1.456039405844599399e-01
2.469664703680881757e+03 6.743246421266457791e-01 1.456081962532785323e-01
2.469671972562283827e+03 6.735925591967480974e-01 1.456124591796340850e-01
2.469679241255883426e+03 6.728870829722829461e-01 1.456167293712953836e-01
2.469686509761658726e+03 6.722348150368993025e-01 1.456210068360284660e-01
2.469693778079593358e+03 6.716804675631015131e-01 1.456252915816007021e-01
2.469701046209663673e+03 6.712399180061705550e-01 1.456295836157740775e-01
2.469708314151851482e+03 6.708357376118634363e-01 1.456338829463124651e-01
